method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha
crc_exit,wifi,0.8785833333333334,41.40488136644921,65.0217,0.01375,0.6555,0.016565388333333337,0.7815,0.2185,0.0,0.04457240349754745,0.2185,0.0,0.0,0.0,0.0,cifar10,7,0.1
coda_sc,wifi,0.8595,33.3435527823451,65.0217,0.0020833333333333333,0.07625,0.016175245916666667,0.9745833333333334,0.025416666666666667,0.0,0.1304831124412142,0.025416666666666667,0.0,0.0,0.0,0.0,cifar10,7,0.1
coda_risk,wifi,0.8785833333333334,43.14202941100794,65.0217,0.00975,0.40525,0.018994648500000003,0.7815,0.13508333333333333,0.08341666666666667,0.04457240349754745,0.13508333333333333,0.0,0.0,0.0,0.08341666666666667,cifar10,7,0.1
local_only,lte,0.87875,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,7,0.1
cloud_only,lte,0.87875,78.1559910101009,135.18175904244453,0.43166666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
static_split,lte,0.87875,78.1559910101009,135.18175904244453,0.43166666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
oracle_split,lte,0.87875,78.1559910101009,135.18175904244453,0.43166666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
confidence_exit,lte,0.8708333333333333,39.35682582968458,77.17964472569967,0.05375,0.36775,0.015084518583333335,0.8774166666666666,0.12258333333333334,0.0,0.08015955931237534,0.12258333333333334,0.0,0.0,0.0,0.0,cifar10,7,0.1
branchynet,lte,0.8711666666666666,40.530554268360994,79.30356817719539,0.058,0.39775,0.015297007083333335,0.8674166666666666,0.13258333333333333,0.0,0.07743299068114132,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,7,0.1
deadline_greedy,lte,0.87875,78.1559910101009,135.18175904244453,0.43166666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
aodpart,lte,0.8708333333333333,37.309454825,65.0217,0.0,0.0,0.018654390416666666,0.8774166666666666,0.0,0.12258333333333334,0.08015955931237534,0.0,0.0,0.0,0.0,0.12258333333333334,cifar10,7,0.1
conformal_exit,lte,0.8595,34.2569503562977,65.0217,0.0105,0.07625,0.016175245916666667,0.9745833333333334,0.025416666666666667,0.0,0.1304831124412142,0.025416666666666667,0.0,0.0,0.0,0.0,cifar10,7,0.1
crc_exit,lte,0.8785833333333334,49.43931703640736,92.00776677256647,0.09608333333333334,0.6555,0.016565388333333337,0.7815,0.2185,0.0,0.04457240349754745,0.2185,0.0,0.0,0.0,0.0,cifar10,7,0.1
coda_sc,lte,0.8595,33.831596350000005,65.0217,0.0,0.0,0.016915430083333335,0.9745833333333334,0.0,0.025416666666666667,0.1304831124412142,0.0,0.0,0.0,0.0,0.025416666666666667,cifar10,7,0.1
coda_risk,lte,0.8785833333333334,45.85765259166667,65.0217,0.0,0.0,0.022928545333333338,0.7815,0.0,0.2185,0.04457240349754745,0.0,0.0,0.0,0.0,0.2185,cifar10,7,0.1
local_only,congested,0.87875,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,7,0.1
cloud_only,congested,0.87875,140.92771640508022,286.48010271801587,0.84575,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
static_split,congested,0.87875,140.92771640508022,286.48010271801587,0.84575,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
oracle_split,congested,0.87875,140.92771640508022,286.48010271801587,0.84575,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
confidence_exit,congested,0.8708333333333333,47.39401792494936,133.33070041120058,0.104,0.36775,0.015084518583333335,0.8774166666666666,0.12258333333333334,0.0,0.08015955931237534,0.12258333333333334,0.0,0.0,0.0,0.0,cifar10,7,0.1
branchynet,congested,0.8711666666666666,48.98714578133274,138.2941179935966,0.11266666666666666,0.39775,0.015297007083333335,0.8674166666666666,0.13258333333333333,0.0,0.07743299068114132,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,7,0.1
deadline_greedy,congested,0.87875,140.92771640508022,286.48010271801587,0.84575,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
aodpart,congested,0.8708333333333333,37.309454825,65.0217,0.0,0.0,0.018654390416666666,0.8774166666666666,0.0,0.12258333333333334,0.08015955931237534,0.0,0.0,0.0,0.0,0.12258333333333334,cifar10,7,0.1
conformal_exit,congested,0.8595,35.954936318356545,65.0217,0.022,0.07625,0.016175245916666667,0.9745833333333334,0.025416666666666667,0.0,0.1304831124412142,0.025416666666666667,0.0,0.0,0.0,0.0,cifar10,7,0.1
crc_exit,congested,0.8785833333333334,63.53966540478516,172.09733760840393,0.18616666666666667,0.6555,0.016565388333333337,0.7815,0.2185,0.0,0.04457240349754745,0.2185,0.0,0.0,0.0,0.0,cifar10,7,0.1
coda_sc,congested,0.8595,33.831596350000005,65.0217,0.0,0.0,0.016915430083333335,0.9745833333333334,0.0,0.025416666666666667,0.1304831124412142,0.0,0.0,0.0,0.0,0.025416666666666667,cifar10,7,0.1
coda_risk,congested,0.8785833333333334,45.85765259166667,65.0217,0.0,0.0,0.022928545333333338,0.7815,0.0,0.2185,0.04457240349754745,0.0,0.0,0.0,0.0,0.2185,cifar10,7,0.1
local_only,mixed,0.87875,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,7,0.1
cloud_only,mixed,0.87875,172.75251413592594,499.5400796077776,0.731,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
static_split,mixed,0.87875,172.75251413592594,499.5400796077776,0.731,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
oracle_split,mixed,0.87875,172.75251413592594,499.5400796077776,0.731,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
confidence_exit,mixed,0.8708333333333333,51.37216983998847,135.50628245663077,0.0895,0.36775,0.015084518583333335,0.8774166666666666,0.12258333333333334,0.0,0.08015955931237534,0.12258333333333334,0.0,0.0,0.0,0.0,cifar10,7,0.1
branchynet,mixed,0.8711666666666666,53.912396121707374,145.36634230781368,0.097,0.39775,0.015297007083333335,0.8674166666666666,0.13258333333333333,0.0,0.07743299068114132,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,7,0.1
deadline_greedy,mixed,0.87875,172.75251413592594,499.5400796077776,0.731,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,7,0.1
aodpart,mixed,0.8708333333333333,37.309454825,65.0217,0.0,0.0,0.018654390416666666,0.8774166666666666,0.0,0.12258333333333334,0.08015955931237534,0.0,0.0,0.0,0.0,0.12258333333333334,cifar10,7,0.1
conformal_exit,mixed,0.8595,36.60510440777456,65.0217,0.01825,0.07625,0.016175245916666667,0.9745833333333334,0.025416666666666667,0.0,0.1304831124412142,0.025416666666666667,0.0,0.0,0.0,0.0,cifar10,7,0.1
crc_exit,mixed,0.8785833333333334,70.74269720022656,215.05995898697034,0.15916666666666668,0.6555,0.016565388333333337,0.7815,0.2185,0.0,0.04457240349754745,0.2185,0.0,0.0,0.0,0.0,cifar10,7,0.1
coda_sc,mixed,0.8595,33.831596350000005,65.0217,0.0,0.0,0.016915430083333335,0.9745833333333334,0.0,0.025416666666666667,0.1304831124412142,0.0,0.0,0.0,0.0,0.025416666666666667,cifar10,7,0.1
coda_risk,mixed,0.8785833333333334,45.85765259166667,65.0217,0.0,0.0,0.022928545333333338,0.7815,0.0,0.2185,0.04457240349754745,0.0,0.0,0.0,0.0,0.2185,cifar10,7,0.1
local_only,wifi,0.8820833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,13,0.1
cloud_only,wifi,0.8820833333333333,41.39481585775532,81.05498749623632,0.06541666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
static_split,wifi,0.8820833333333333,41.39481585775532,81.05498749623632,0.06541666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
oracle_split,wifi,0.8820833333333333,41.39481585775532,81.05498749623632,0.06541666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
confidence_exit,wifi,0.87375,34.614738995864,65.0217,0.0085,0.3825,0.014861122333333334,0.8725,0.1275,0.0,0.07640878701050621,0.1275,0.0,0.0,0.0,0.0,cifar10,13,0.1
branchynet,wifi,0.8731666666666666,35.369650754286596,65.0217,0.009083333333333334,0.39775,0.015137281916666669,0.8674166666666666,0.13258333333333333,0.0,0.07445479873186665,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,13,0.1
deadline_greedy,wifi,0.8820833333333333,41.39481585775532,81.05498749623632,0.06541666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
aodpart,wifi,0.87375,34.614738995864,65.0217,0.0085,0.3825,0.014861122333333334,0.8725,0.1275,0.0,0.07640878701050621,0.1275,0.0,0.0,0.0,0.0,cifar10,13,0.1
conformal_exit,wifi,0.8630833333333333,33.31226943256713,65.0217,0.0015,0.073,0.01620122716666667,0.9756666666666667,0.024333333333333332,0.0,0.1273488213187564,0.024333333333333332,0.0,0.0,0.0,0.0,cifar10,13,0.1
crc_exit,wifi,0.8803333333333333,39.29937681606586,65.0217,0.0135,0.63175,0.015627626749999998,0.7894166666666667,0.21058333333333334,0.0,0.04285865090256519,0.21058333333333334,0.0,0.0,0.0,0.0,cifar10,13,0.1
coda_sc,wifi,0.8630833333333333,33.31226943256713,65.0217,0.0015,0.073,0.01620122716666667,0.9756666666666667,0.024333333333333332,0.0,0.1273488213187564,0.024333333333333332,0.0,0.0,0.0,0.0,cifar10,13,0.1
coda_risk,wifi,0.8803333333333333,42.60804532957692,65.0217,0.002416666666666667,0.1335,0.02046430558333334,0.7894166666666667,0.0445,0.16608333333333333,0.04285865090256519,0.0445,0.0,0.0,0.0,0.16608333333333333,cifar10,13,0.1
local_only,lte,0.8820833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,13,0.1
cloud_only,lte,0.8820833333333333,78.3162234390588,133.6214589041628,0.434,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
static_split,lte,0.8820833333333333,78.3162234390588,133.6214589041628,0.434,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
oracle_split,lte,0.8820833333333333,78.3162234390588,133.6214589041628,0.434,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
confidence_exit,lte,0.87375,39.42294468560048,79.02998637631299,0.057416666666666664,0.3825,0.014861122333333334,0.8725,0.1275,0.0,0.07640878701050621,0.1275,0.0,0.0,0.0,0.0,cifar10,13,0.1
branchynet,lte,0.8731666666666666,40.36918867983711,80.03135827481547,0.059333333333333335,0.39775,0.015137281916666669,0.8674166666666666,0.13258333333333333,0.0,0.07445479873186665,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,13,0.1
deadline_greedy,lte,0.8820833333333333,78.3162234390588,133.6214589041628,0.434,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
aodpart,lte,0.87375,37.18050145281689,65.0217,0.0005833333333333334,0.00425,0.018532921166666667,0.8725,0.0014166666666666668,0.12608333333333333,0.07640878701050621,0.0014166666666666668,0.0,0.0,0.0,0.12608333333333333,cifar10,13,0.1
conformal_exit,lte,0.8630833333333333,34.25519186306537,65.0217,0.010833333333333334,0.073,0.01620122716666667,0.9756666666666667,0.024333333333333332,0.0,0.1273488213187564,0.024333333333333332,0.0,0.0,0.0,0.0,cifar10,13,0.1
crc_exit,lte,0.8803333333333333,47.30497435251382,91.74793085105492,0.09425,0.63175,0.015627626749999998,0.7894166666666667,0.21058333333333334,0.0,0.04285865090256519,0.21058333333333334,0.0,0.0,0.0,0.0,cifar10,13,0.1
coda_sc,lte,0.8630833333333333,33.820453908333334,65.0217,0.0,0.0,0.016909862500000004,0.9756666666666667,0.0,0.024333333333333332,0.1273488213187564,0.0,0.0,0.0,0.0,0.024333333333333332,cifar10,13,0.1
coda_risk,lte,0.8803333333333333,43.5210464,65.0217,0.0,0.0,0.02176023458333334,0.7894166666666667,0.0,0.21058333333333334,0.04285865090256519,0.0,0.0,0.0,0.0,0.21058333333333334,cifar10,13,0.1
local_only,congested,0.8820833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,13,0.1
cloud_only,congested,0.8820833333333333,139.6871633450205,279.92115570608536,0.8450833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
static_split,congested,0.8820833333333333,139.6871633450205,279.92115570608536,0.8450833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
oracle_split,congested,0.8820833333333333,139.6871633450205,279.92115570608536,0.8450833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
confidence_exit,congested,0.87375,47.05252173908047,136.71039302622336,0.10541666666666667,0.3825,0.014861122333333334,0.8725,0.1275,0.0,0.07640878701050621,0.1275,0.0,0.0,0.0,0.0,cifar10,13,0.1
branchynet,congested,0.8731666666666666,48.07748160153334,138.32524267073654,0.10958333333333334,0.39775,0.015137281916666669,0.8674166666666666,0.13258333333333333,0.0,0.07445479873186665,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,13,0.1
deadline_greedy,congested,0.8820833333333333,139.6871633450205,279.92115570608536,0.8450833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
aodpart,congested,0.87375,37.149027975,65.0217,0.0,0.0,0.018574177333333334,0.8725,0.0,0.1275,0.07640878701050621,0.0,0.0,0.0,0.0,0.1275,cifar10,13,0.1
conformal_exit,congested,0.8630833333333333,35.524573453997654,65.0217,0.019333333333333334,0.073,0.01620122716666667,0.9756666666666667,0.024333333333333332,0.0,0.1273488213187564,0.024333333333333332,0.0,0.0,0.0,0.0,cifar10,13,0.1
crc_exit,congested,0.8803333333333333,60.27207887872097,163.81849782446378,0.17658333333333334,0.63175,0.015627626749999998,0.7894166666666667,0.21058333333333334,0.0,0.04285865090256519,0.21058333333333334,0.0,0.0,0.0,0.0,cifar10,13,0.1
coda_sc,congested,0.8630833333333333,33.820453908333334,65.0217,0.0,0.0,0.016909862500000004,0.9756666666666667,0.0,0.024333333333333332,0.1273488213187564,0.0,0.0,0.0,0.0,0.024333333333333332,cifar10,13,0.1
coda_risk,congested,0.8803333333333333,43.5210464,65.0217,0.0,0.0,0.02176023458333334,0.7894166666666667,0.0,0.21058333333333334,0.04285865090256519,0.0,0.0,0.0,0.0,0.21058333333333334,cifar10,13,0.1
local_only,mixed,0.8820833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,13,0.1
cloud_only,mixed,0.8820833333333333,179.7200364671598,503.56684619628754,0.7481666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
static_split,mixed,0.8820833333333333,179.7200364671598,503.56684619628754,0.7481666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
oracle_split,mixed,0.8820833333333333,179.7200364671598,503.56684619628754,0.7481666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
confidence_exit,mixed,0.87375,52.430160486387486,152.27815994623523,0.096,0.3825,0.014861122333333334,0.8725,0.1275,0.0,0.07640878701050621,0.1275,0.0,0.0,0.0,0.0,cifar10,13,0.1
branchynet,mixed,0.8731666666666666,53.20449483076603,154.01742903330765,0.09966666666666667,0.39775,0.015137281916666669,0.8674166666666666,0.13258333333333333,0.0,0.07445479873186665,0.13258333333333333,0.0,0.0,0.0,0.0,cifar10,13,0.1
deadline_greedy,mixed,0.8820833333333333,179.7200364671598,503.56684619628754,0.7481666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,13,0.1
aodpart,mixed,0.87375,37.149027975,65.0217,0.0,0.0,0.018574177333333334,0.8725,0.0,0.1275,0.07640878701050621,0.0,0.0,0.0,0.0,0.1275,cifar10,13,0.1
conformal_exit,mixed,0.8630833333333333,36.585092047112255,65.0217,0.01825,0.073,0.01620122716666667,0.9756666666666667,0.024333333333333332,0.0,0.1273488213187564,0.024333333333333332,0.0,0.0,0.0,0.0,cifar10,13,0.1
crc_exit,mixed,0.8803333333333333,68.22183234641852,218.73435650164373,0.15866666666666668,0.63175,0.015627626749999998,0.7894166666666667,0.21058333333333334,0.0,0.04285865090256519,0.21058333333333334,0.0,0.0,0.0,0.0,cifar10,13,0.1
coda_sc,mixed,0.8630833333333333,33.820453908333334,65.0217,0.0,0.0,0.016909862500000004,0.9756666666666667,0.0,0.024333333333333332,0.1273488213187564,0.0,0.0,0.0,0.0,0.024333333333333332,cifar10,13,0.1
coda_risk,mixed,0.8803333333333333,43.5210464,65.0217,0.0,0.0,0.02176023458333334,0.7894166666666667,0.0,0.21058333333333334,0.04285865090256519,0.0,0.0,0.0,0.0,0.21058333333333334,cifar10,13,0.1
local_only,wifi,0.8810833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1
cloud_only,wifi,0.8810833333333333,41.369415443247505,79.09108430544165,0.06391666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
static_split,wifi,0.8810833333333333,41.369415443247505,79.09108430544165,0.06391666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
oracle_split,wifi,0.8810833333333333,41.369415443247505,79.09108430544165,0.06391666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
confidence_exit,wifi,0.8708333333333333,34.34292487497806,65.0217,0.00775,0.375,0.014776170500000001,0.875,0.125,0.0,0.07752380952380952,0.125,0.0,0.0,0.0,0.0,cifar10,29,0.1
branchynet,wifi,0.8720833333333333,35.55899227740395,65.0217,0.008083333333333333,0.38925,0.015291356083333336,0.87025,0.12975,0.0,0.07421239107536148,0.12975,0.0,0.0,0.0,0.0,cifar10,29,0.1
deadline_greedy,wifi,0.8810833333333333,41.369415443247505,79.09108430544165,0.06391666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
aodpart,wifi,0.8708333333333333,34.34292487497806,65.0217,0.00775,0.375,0.014776170500000001,0.875,0.125,0.0,0.07752380952380952,0.125,0.0,0.0,0.0,0.0,cifar10,29,0.1
conformal_exit,wifi,0.859,33.51239853247009,65.0217,0.0016666666666666668,0.0605,0.01634850716666667,0.9798333333333333,0.020166666666666666,0.0,0.1323354311957816,0.020166666666666666,0.0,0.0,0.0,0.0,cifar10,29,0.1
crc_exit,wifi,0.8794166666666666,39.81039443507611,65.0217,0.0125,0.642,0.015820485833333335,0.786,0.214,0.0,0.045589482612383374,0.214,0.0,0.0,0.0,0.0,cifar10,29,0.1
coda_sc,wifi,0.859,33.51239853247009,65.0217,0.0016666666666666668,0.0605,0.01634850716666667,0.9798333333333333,0.020166666666666666,0.0,0.1323354311957816,0.020166666666666666,0.0,0.0,0.0,0.0,cifar10,29,0.1
coda_risk,wifi,0.8794166666666666,39.81039443507611,65.0217,0.0125,0.642,0.015820485833333335,0.786,0.214,0.0,0.045589482612383374,0.214,0.0,0.0,0.0,0.0,cifar10,29,0.1
local_only,lte,0.8810833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1
cloud_only,lte,0.8810833333333333,78.35505705958624,135.66952147335533,0.43866666666666665,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
static_split,lte,0.8810833333333333,78.35505705958624,135.66952147335533,0.43866666666666665,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
oracle_split,lte,0.8810833333333333,78.35505705958624,135.66952147335533,0.43866666666666665,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
confidence_exit,lte,0.8708333333333333,38.85076990301049,76.41858908553985,0.052333333333333336,0.375,0.014776170500000001,0.875,0.125,0.0,0.07752380952380952,0.125,0.0,0.0,0.0,0.0,cifar10,29,0.1
branchynet,lte,0.8720833333333333,40.20365364699966,77.52264209310931,0.05416666666666667,0.38925,0.015291356083333336,0.87025,0.12975,0.0,0.07421239107536148,0.12975,0.0,0.0,0.0,0.0,cifar10,29,0.1
deadline_greedy,lte,0.8810833333333333,78.35505705958624,135.66952147335533,0.43866666666666665,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
aodpart,lte,0.8708333333333333,36.84868323824314,65.0217,0.00025,0.0035,0.018382444833333334,0.875,0.0011666666666666668,0.12383333333333334,0.07752380952380952,0.0011666666666666668,0.0,0.0,0.0,0.12383333333333334,cifar10,29,0.1
conformal_exit,lte,0.859,34.224191607446805,65.0217,0.008833333333333334,0.0605,0.01634850716666667,0.9798333333333333,0.020166666666666666,0.0,0.1323354311957816,0.020166666666666666,0.0,0.0,0.0,0.0,cifar10,29,0.1
crc_exit,lte,0.8794166666666666,47.63342444199574,91.0274885911299,0.09183333333333334,0.642,0.015820485833333335,0.786,0.214,0.0,0.045589482612383374,0.214,0.0,0.0,0.0,0.0,cifar10,29,0.1
coda_sc,lte,0.859,33.87234116666667,65.0217,0.0,0.0,0.016935800833333334,0.9798333333333333,0.0,0.020166666666666666,0.1323354311957816,0.0,0.0,0.0,0.0,0.020166666666666666,cifar10,29,0.1
coda_risk,lte,0.8794166666666666,44.10578224166667,65.0217,0.0,0.0,0.02205259383333333,0.786,0.0,0.214,0.045589482612383374,0.0,0.0,0.0,0.0,0.214,cifar10,29,0.1
local_only,congested,0.8810833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1
cloud_only,congested,0.8810833333333333,141.4114283639161,286.35231357806686,0.8466666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
static_split,congested,0.8810833333333333,141.4114283639161,286.35231357806686,0.8466666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
oracle_split,congested,0.8810833333333333,141.4114283639161,286.35231357806686,0.8466666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
confidence_exit,congested,0.8708333333333333,46.58845224606694,134.1479346088434,0.107,0.375,0.014776170500000001,0.875,0.125,0.0,0.07752380952380952,0.125,0.0,0.0,0.0,0.0,cifar10,29,0.1
branchynet,congested,0.8720833333333333,48.22771903137782,135.673156240367,0.11058333333333334,0.38925,0.015291356083333336,0.87025,0.12975,0.0,0.07421239107536148,0.12975,0.0,0.0,0.0,0.0,cifar10,29,0.1
deadline_greedy,congested,0.8810833333333333,141.4114283639161,286.35231357806686,0.8466666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
aodpart,congested,0.8708333333333333,36.83352515833334,65.0217,0.0,0.0,0.018416420500000003,0.875,0.0,0.125,0.07752380952380952,0.0,0.0,0.0,0.0,0.125,cifar10,29,0.1
conformal_exit,congested,0.859,35.43687772258698,65.0217,0.017,0.0605,0.01634850716666667,0.9798333333333333,0.020166666666666666,0.0,0.1323354311957816,0.020166666666666666,0.0,0.0,0.0,0.0,cifar10,29,0.1
crc_exit,congested,0.8794166666666666,61.10404871386039,169.96939007661362,0.18233333333333332,0.642,0.015820485833333335,0.786,0.214,0.0,0.045589482612383374,0.214,0.0,0.0,0.0,0.0,cifar10,29,0.1
coda_sc,congested,0.859,33.87234116666667,65.0217,0.0,0.0,0.016935800833333334,0.9798333333333333,0.0,0.020166666666666666,0.1323354311957816,0.0,0.0,0.0,0.0,0.020166666666666666,cifar10,29,0.1
coda_risk,congested,0.8794166666666666,44.10578224166667,65.0217,0.0,0.0,0.02205259383333333,0.786,0.0,0.214,0.045589482612383374,0.0,0.0,0.0,0.0,0.214,cifar10,29,0.1
local_only,mixed,0.8810833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,29,0.1
cloud_only,mixed,0.8810833333333333,183.50044113912995,508.27536442896513,0.7604166666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
static_split,mixed,0.8810833333333333,183.50044113912995,508.27536442896513,0.7604166666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
oracle_split,mixed,0.8810833333333333,183.50044113912995,508.27536442896513,0.7604166666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
confidence_exit,mixed,0.8708333333333333,53.06636448711448,156.86806305530052,0.09525,0.375,0.014776170500000001,0.875,0.125,0.0,0.07752380952380952,0.125,0.0,0.0,0.0,0.0,cifar10,29,0.1
branchynet,mixed,0.8720833333333333,55.264130597951066,162.59237986447485,0.09941666666666667,0.38925,0.015291356083333336,0.87025,0.12975,0.0,0.07421239107536148,0.12975,0.0,0.0,0.0,0.0,cifar10,29,0.1
deadline_greedy,mixed,0.8810833333333333,183.50044113912995,508.27536442896513,0.7604166666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,29,0.1
aodpart,mixed,0.8708333333333333,36.83352515833334,65.0217,0.0,0.0,0.018416420500000003,0.875,0.0,0.125,0.07752380952380952,0.0,0.0,0.0,0.0,0.125,cifar10,29,0.1
