method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha,bottleneck_channels,bottleneck_epochs,raw_input_scale
oracle_split,lte,0.9420833333333334,93.07508688690106,150.60484638253743,0.591,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,lte,0.9420833333333334,93.07508688690106,150.60484638253743,0.591,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,lte,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,congested,0.9601666666666666,1006.4243816787586,2226.5303323138764,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,congested,0.9420833333333334,155.04260471106096,296.81529310232673,0.9085833333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,congested,0.9420833333333334,155.04116143992528,296.81529310232673,0.9085833333333333,1.99925,0.008974290500000004,0.0,1.0,0.0,0.0,0.0,0.9995,0.0005,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,congested,0.9420833333333334,155.04260471106096,296.81529310232673,0.9085833333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,congested,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,mixed,0.9601666666666666,773.1195214868031,2384.5608644649406,0.9961666666666666,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,mixed,0.9420833333333334,206.31826359764432,568.0586403968991,0.819,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,mixed,0.94175,206.29459073847082,568.0586403968991,0.819,2.154166666666667,0.00908053291666667,0.0,1.0,0.0,0.0,0.0004166666666666667,0.99625,0.0033333333333333335,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,mixed,0.9420833333333334,206.31826359764432,568.0586403968991,0.819,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,mixed,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,wifi,0.9618333333333333,125.72178763129304,184.50776954932843,0.9538333333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,wifi,0.9618333333333333,61.2468844738848,61.2444,8.333333333333333e-05,0.0003333333333333333,0.030618391166666658,0.0,0.00016666666666666666,0.9998333333333334,0.0,0.0,0.00016666666666666666,0.0,0.0,0.9998333333333334,svhn,101,0.1,8,8,128.0
cloud_only,lte,0.9618333333333333,362.745464626656,629.5829999615358,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,lte,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
cloud_only,congested,0.9618333333333333,1000.0255351862867,2193.113570155485,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,congested,0.7244166666666667,153.83716503829777,289.77708275064487,0.9090833333333334,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,congested,0.7245833333333334,153.8355872532006,289.77708275064487,0.9090833333333334,1.998875,0.008976935750000003,0.0,1.0,0.0,0.0,0.0,0.99925,0.00075,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,congested,0.7244166666666667,153.83716503829777,289.77708275064487,0.9090833333333334,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,congested,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
cloud_only,mixed,0.9618333333333333,713.7470229198194,2209.8472952524157,0.9960833333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,mixed,0.7244166666666667,197.10210937101925,538.2016568254828,0.809,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,mixed,0.7250833333333333,197.08413119686637,538.2016568254828,0.809,2.2502916666666666,0.00912188191666667,0.0,1.0,0.0,0.0,0.0006666666666666666,0.9964166666666666,0.002916666666666667,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,mixed,0.7244166666666667,197.10210937101925,538.2016568254828,0.809,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,mixed,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
